temperature_recorded_date,state_name,crop_name,apy_item_interval_start,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage,avg_temp,water_stress,rainfall_7d_avg,level_7d_avg,storage_7d_avg,rainfall_7d_lag,level_7d_lag,storage_7d_lag
2010-01-01,West Bengal,gram,2010,23.56,8.63,0.0,1.06914,135.13666666666666,0.523,132.92,0.292,16.095,99.477,0.0,132.92,0.292,,,
2010-01-02,West Bengal,gram,2010,23.84,7.15,0.0,1.06914,135.13666666666666,0.523,132.91666666666666,0.292,15.495000000000001,99.477,0.0,132.91833333333332,0.292,,,
2010-01-03,West Bengal,gram,2010,24.68,7.56,0.0,1.06914,135.13666666666666,0.523,132.91,0.292,16.12,99.477,0.0,132.91555555555556,0.292,,,
2010-01-04,West Bengal,gram,2010,24.75,8.48,0.0,1.06914,135.13666666666666,0.523,132.89666666666668,0.292,16.615000000000002,99.477,0.0,132.91083333333333,0.292,,,
2010-01-05,West Bengal,gram,2010,24.14,8.54,0.0,1.06914,135.13666666666666,0.523,132.8766666666667,0.292,16.34,99.477,0.0,132.904,0.292,,,
2010-01-06,West Bengal,gram,2010,23.51,6.67,0.0,1.06914,135.13666666666666,0.523,132.87,0.292,15.09,99.477,0.0,132.89833333333334,0.292,,,
2010-01-07,West Bengal,gram,2010,25.19,6.62,0.0,1.06914,135.13666666666666,0.523,132.86333333333334,0.292,15.905000000000001,99.477,0.0,132.89333333333335,0.292,,,
2010-01-08,West Bengal,gram,2010,25.86,7.23,0.0,1.06914,135.13666666666666,0.523,132.86333333333334,0.292,16.545,99.477,0.0,132.8852380952381,0.292,0.0,132.92,0.292
2010-01-09,West Bengal,gram,2010,26.36,7.18,0.0,1.06914,135.13666666666666,0.523,132.85666666666663,0.292,16.77,99.477,0.0,132.87666666666667,0.292,0.0,132.91666666666666,0.292
2010-01-10,West Bengal,gram,2010,26.03,7.79,0.0,1.06914,135.13666666666666,0.523,132.85333333333332,0.292,16.91,99.477,0.0,132.8685714285714,0.292,0.0,132.91,0.292
2010-01-11,West Bengal,gram,2010,25.93,7.7,0.0,1.06914,135.13666666666666,0.523,132.84666666666666,0.292,16.815,99.477,0.0,132.86142857142858,0.292,0.0,132.89666666666668,0.292
2010-01-12,West Bengal,gram,2010,25.25,7.65,0.0,1.06914,135.13666666666666,0.523,132.81333333333333,0.292,16.45,99.477,0.0,132.85238095238097,0.292,0.0,132.8766666666667,0.292
2010-01-13,West Bengal,gram,2010,24.19,6.81,0.0,1.06914,135.13666666666666,0.523,132.71333333333334,0.2763333333333333,15.5,99.477,0.0,132.82999999999998,0.2897619047619048,0.0,132.87,0.292
2010-01-14,West Bengal,gram,2010,24.85,7.97,5.43,1.06914,135.13666666666666,0.523,132.60333333333332,0.2709999999999999,16.41,99.477,0.7757142857142857,132.79285714285714,0.2867619047619048,0.0,132.86333333333334,0.292
2010-01-15,West Bengal,gram,2010,24.25,8.05,0.0,1.06914,135.13666666666666,0.523,132.58,0.2663333333333333,16.15,99.477,0.7757142857142857,132.75238095238095,0.28309523809523807,0.0,132.86333333333334,0.292
2010-01-16,West Bengal,gram,2010,23.88,8.52,0.0,1.06914,135.13666666666666,0.523,132.42,0.2616666666666666,16.2,99.477,0.7757142857142857,132.69,0.2787619047619047,0.0,132.85666666666663,0.292
2010-01-17,West Bengal,gram,2010,23.33,9.39,0.0,1.06914,135.13666666666666,0.523,132.33666666666667,0.257,16.36,99.477,0.7757142857142857,132.6161904761905,0.27376190476190476,0.0,132.85333333333332,0.292
2010-01-18,West Bengal,gram,2010,23.97,8.54,0.0,1.06914,135.13666666666666,0.523,132.25333333333336,0.252,16.255,99.477,0.7757142857142857,132.53142857142856,0.26804761904761903,0.0,132.84666666666666,0.292
2010-01-19,West Bengal,gram,2010,25.16,8.31,0.0,1.06914,135.13666666666666,0.523,132.17333333333332,0.248,16.735,99.477,0.7757142857142857,132.44,0.26176190476190475,0.0,132.81333333333333,0.292
2010-01-20,West Bengal,gram,2010,25.46,8.2,0.0,1.06914,135.13666666666666,0.523,132.00666666666666,0.2413333333333333,16.83,99.477,0.7757142857142857,132.3390476190476,0.2567619047619047,0.0,132.71333333333334,0.2763333333333333
2010-01-21,West Bengal,gram,2010,26.45,6.77,0.0,1.06914,135.13666666666666,0.523,132.00333333333333,0.241,16.61,99.477,0.0,132.25333333333333,0.25247619047619047,5.43,132.60333333333332,0.2709999999999999
2010-01-22,West Bengal,gram,2010,27.48,6.79,0.0,1.06914,135.13666666666666,0.523,131.99666666666667,0.2406666666666666,17.135,99.477,0.0,132.17000000000002,0.24880952380952379,0.0,132.58,0.2663333333333333
2010-01-23,West Bengal,gram,2010,26.93,5.97,0.0,1.06914,135.13666666666666,0.523,131.99,0.2403333333333333,16.45,99.477,0.0,132.10857142857142,0.24576190476190476,0.0,132.42,0.2616666666666666
2010-01-24,West Bengal,gram,2010,27.6,6.84,0.17,1.06914,135.13666666666666,0.523,131.98333333333332,0.24,17.22,99.477,0.02428571428571429,132.05809523809523,0.24333333333333332,0.0,132.33666666666667,0.257
2010-01-25,West Bengal,gram,2010,28.0,8.07,0.0,1.06914,135.13666666666666,0.523,131.97333333333333,0.2393333333333333,18.035,99.477,0.02428571428571429,132.01809523809524,0.2415238095238095,0.0,132.25333333333336,0.252
2010-01-26,West Bengal,gram,2010,28.67,8.02,0.0,1.06914,135.13666666666666,0.523,131.96333333333334,0.239,18.345,99.477,0.02428571428571429,131.98809523809524,0.2402380952380952,0.0,132.17333333333332,0.248
2010-01-27,West Bengal,gram,2010,27.9,7.46,0.0,1.06914,135.13666666666666,0.523,131.96,0.239,17.68,99.477,0.02428571428571429,131.98142857142858,0.2399047619047619,0.0,132.00666666666666,0.2413333333333333
2010-01-28,West Bengal,gram,2010,27.75,7.56,0.0,1.06914,135.13666666666666,0.523,131.90666666666667,0.2373333333333333,17.655,99.477,0.02428571428571429,131.96761904761905,0.23938095238095233,0.0,132.00333333333333,0.241
2010-01-29,West Bengal,gram,2010,27.7,7.59,0.0,1.06914,135.13666666666666,0.523,131.84,0.2353333333333333,17.645,99.477,0.02428571428571429,131.94523809523807,0.2386190476190476,0.0,131.99666666666667,0.2406666666666666
2010-01-30,West Bengal,gram,2010,28.73,8.46,0.0,1.06914,135.13666666666666,0.523,131.77666666666667,0.2336666666666667,18.595,99.477,0.02428571428571429,131.9147619047619,0.23766666666666666,0.0,131.99,0.2403333333333333
2010-01-31,West Bengal,gram,2010,29.63,8.88,0.0,1.06914,135.13666666666666,0.523,131.72333333333333,0.2323333333333333,19.255,99.477,0.0,131.87761904761905,0.23657142857142857,0.17,131.98333333333332,0.24
2010-02-01,West Bengal,gram,2010,28.61,8.27,0.0,1.06914,135.13666666666666,0.523,131.66666666666666,0.2296666666666666,18.439999999999998,99.477,0.0,131.83380952380952,0.23519047619047617,0.0,131.97333333333333,0.2393333333333333
2010-02-02,West Bengal,gram,2010,28.91,8.21,0.0,1.06914,135.13666666666666,0.523,131.6233333333333,0.2273333333333333,18.560000000000002,99.477,0.0,131.7852380952381,0.2335238095238095,0.0,131.96333333333334,0.239
2010-02-03,West Bengal,gram,2010,28.43,7.48,0.0,1.06914,135.13666666666666,0.523,131.57666666666668,0.225,17.955,99.477,0.0,131.73047619047617,0.2315238095238095,0.0,131.96,0.239
2010-02-04,West Bengal,gram,2010,28.3,6.84,0.0,1.06914,135.13666666666666,0.523,131.52,0.2219999999999999,17.57,99.477,0.0,131.6752380952381,0.22933333333333333,0.0,131.90666666666667,0.2373333333333333
2010-02-05,West Bengal,gram,2010,28.55,6.92,0.0,1.06914,135.13666666666666,0.523,131.49,0.2203333333333333,17.735,99.477,0.0,131.6252380952381,0.22719047619047616,0.0,131.84,0.2353333333333333
2010-02-06,West Bengal,gram,2010,29.07,7.89,0.0,1.06914,135.13666666666666,0.523,131.44333333333333,0.2183333333333333,18.48,99.477,0.0,131.57761904761904,0.22499999999999995,0.0,131.77666666666667,0.2336666666666667
2010-02-07,West Bengal,gram,2010,29.99,8.38,0.0,1.06914,135.13666666666666,0.523,131.39333333333337,0.2156666666666666,19.185,99.477,0.0,131.5304761904762,0.22261904761904755,0.0,131.72333333333333,0.2323333333333333
2010-02-08,West Bengal,gram,2010,30.26,9.38,0.0,1.06914,135.13666666666666,0.523,131.35333333333332,0.2136666666666666,19.82,99.477,0.0,131.4857142857143,0.22033333333333327,0.0,131.66666666666666,0.2296666666666666
2010-02-09,West Bengal,gram,2010,31.16,9.78,0.0,1.06914,135.13666666666666,0.523,131.3033333333333,0.2113333333333333,20.47,99.477,0.0,131.44,0.21804761904761902,0.0,131.6233333333333,0.2273333333333333
