temperature_recorded_date,state_name,crop_name,apy_item_interval_start,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage,avg_temp,water_stress,rainfall_7d_avg,level_7d_avg,storage_7d_avg,rainfall_7d_lag,level_7d_lag,storage_7d_lag
2010-01-01,Jharkhand,gram,2010,24.66,8.21,0.0,0.66512,296.2675,0.4047499999999999,291.6025,0.1925,16.435000000000002,99.59525000000001,0.0,291.6025,0.1925,,,
2010-01-02,Jharkhand,gram,2010,24.4,6.84,0.0,0.66512,296.2675,0.4047499999999999,291.5975,0.192,15.62,99.59525000000001,0.0,291.6,0.19225,,,
2010-01-03,Jharkhand,gram,2010,25.69,5.81,0.0,0.66512,296.2675,0.4047499999999999,291.5825,0.19175,15.75,99.59525000000001,0.0,291.5941666666667,0.19208333333333336,,,
2010-01-04,Jharkhand,gram,2010,25.68,7.55,0.0,0.66512,296.2675,0.4047499999999999,291.565,0.191,16.615,99.59525000000001,0.0,291.586875,0.1918125,,,
2010-01-05,Jharkhand,gram,2010,24.82,8.47,0.0,0.66512,296.2675,0.4047499999999999,291.5375,0.19025,16.645,99.59525000000001,0.0,291.577,0.1915,,,
2010-01-06,Jharkhand,gram,2010,23.64,6.72,0.0,0.66512,296.2675,0.4047499999999999,291.52,0.18975,15.18,99.59525000000001,0.0,291.5675,0.19120833333333334,,,
2010-01-07,Jharkhand,gram,2010,25.06,4.86,0.0,0.66512,296.2675,0.4047499999999999,291.505,0.1895,14.959999999999999,99.59525000000001,0.0,291.55857142857144,0.19096428571428573,,,
2010-01-08,Jharkhand,gram,2010,26.16,5.42,0.0,0.66512,296.2675,0.4047499999999999,291.485,0.18875,15.79,99.59525000000001,0.0,291.5417857142857,0.19042857142857142,0.0,291.6025,0.1925
2010-01-09,Jharkhand,gram,2010,26.92,6.5,0.0,0.66512,296.2675,0.4047499999999999,291.46500000000003,0.18825,16.71,99.59525000000001,0.0,291.52285714285716,0.18989285714285714,0.0,291.5975,0.192
2010-01-10,Jharkhand,gram,2010,26.61,8.86,0.0,0.66512,296.2675,0.4047499999999999,291.4525,0.18825,17.735,99.59525000000001,0.0,291.5042857142857,0.18939285714285717,0.0,291.5825,0.19175
2010-01-11,Jharkhand,gram,2010,27.0,7.43,0.0,0.66512,296.2675,0.4047499999999999,291.435,0.18775,17.215,99.59525000000001,0.0,291.4857142857143,0.18892857142857142,0.0,291.565,0.191
2010-01-12,Jharkhand,gram,2010,26.85,7.08,0.0,0.66512,296.2675,0.4047499999999999,291.4175,0.1875,16.965,99.59525000000001,0.0,291.46857142857147,0.18853571428571428,0.0,291.5375,0.19025
2010-01-13,Jharkhand,gram,2010,24.84,7.81,0.0,0.66512,296.2675,0.4047499999999999,291.3975,0.18675,16.325,99.59525000000001,0.0,291.4510714285714,0.18810714285714283,0.0,291.52,0.18975
